previous,pdays,duration,poutcome,month,contact,housing,job,loan,education,marital,y_encoded
0,-1,297,unknown,jul,cellular,yes,admin.,yes,secondary,married,1
0,-1,52,unknown,jun,unknown,yes,student,no,secondary,single,0
2,183,79,success,feb,telephone,no,management,no,tertiary,married,0
0,-1,93,unknown,jun,unknown,no,entrepreneur,no,secondary,single,0
0,-1,160,unknown,jun,unknown,yes,entrepreneur,yes,tertiary,married,0
0,-1,102,unknown,jul,cellular,yes,management,no,tertiary,married,0
0,-1,165,unknown,jul,cellular,no,management,no,tertiary,married,0
0,-1,129,unknown,nov,cellular,yes,technician,no,secondary,married,0
0,-1,52,unknown,may,cellular,yes,services,no,tertiary,married,0
0,-1,64,unknown,aug,telephone,no,blue-collar,no,primary,married,0
0,-1,103,unknown,may,cellular,no,management,no,tertiary,married,0
0,-1,355,unknown,may,unknown,yes,admin.,no,secondary,single,0
0,-1,146,unknown,may,unknown,yes,retired,no,secondary,divorced,0
0,-1,95,unknown,aug,cellular,no,management,no,tertiary,married,0
5,300,8,failure,may,cellular,yes,management,no,primary,married,0
0,-1,414,unknown,may,cellular,no,management,no,tertiary,married,0
2,303,537,failure,may,cellular,yes,management,no,tertiary,married,0
0,-1,175,unknown,jul,cellular,yes,technician,no,tertiary,married,0
0,-1,155,unknown,jan,cellular,yes,services,no,secondary,married,0
0,-1,156,unknown,aug,cellular,no,management,no,tertiary,single,0
0,-1,429,unknown,aug,cellular,yes,technician,no,secondary,divorced,1
0,-1,101,unknown,may,unknown,yes,self-employed,no,unknown,married,0
0,-1,242,unknown,nov,cellular,no,unemployed,no,tertiary,single,0
14,74,78,failure,may,cellular,yes,student,yes,tertiary,married,0
0,-1,21,unknown,aug,cellular,no,services,no,unknown,married,0
0,-1,418,unknown,may,unknown,yes,management,no,tertiary,married,0
0,-1,276,unknown,jul,cellular,no,management,no,tertiary,single,1
0,-1,187,unknown,jul,cellular,yes,services,no,secondary,married,0
0,-1,1118,unknown,oct,cellular,no,retired,no,primary,married,0
0,-1,73,unknown,may,unknown,yes,technician,no,secondary,married,0
0,-1,212,unknown,nov,telephone,yes,blue-collar,no,secondary,married,0
0,-1,494,unknown,mar,cellular,no,admin.,no,secondary,married,0
0,-1,326,unknown,feb,cellular,no,technician,no,secondary,married,1
0,-1,253,unknown,may,unknown,yes,services,no,tertiary,married,0
0,-1,356,unknown,jul,cellular,yes,services,no,secondary,divorced,0
0,-1,55,unknown,nov,cellular,yes,technician,no,secondary,married,0
0,-1,632,unknown,oct,cellular,no,retired,no,tertiary,married,0
0,-1,212,unknown,may,cellular,yes,management,no,tertiary,single,0
0,-1,183,unknown,jul,cellular,no,management,no,tertiary,married,0
0,-1,81,unknown,jul,cellular,yes,self-employed,no,tertiary,married,0
0,-1,384,unknown,aug,cellular,no,services,no,secondary,married,0
0,-1,137,unknown,jul,cellular,no,unemployed,no,tertiary,single,0
4,283,582,failure,may,cellular,yes,services,no,secondary,single,0
0,-1,65,unknown,jun,cellular,no,student,no,unknown,single,0
2,202,62,failure,dec,cellular,no,housemaid,no,secondary,married,0
0,-1,133,unknown,aug,cellular,no,services,no,secondary,married,0
0,-1,50,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,267,unknown,aug,cellular,yes,admin.,no,secondary,married,0
0,-1,38,unknown,jul,cellular,no,technician,yes,tertiary,divorced,0
0,-1,65,unknown,nov,cellular,yes,self-employed,no,secondary,divorced,0
0,-1,197,unknown,may,unknown,yes,technician,no,primary,married,0
0,-1,344,unknown,nov,cellular,no,unemployed,no,primary,divorced,0
0,-1,32,unknown,jul,telephone,no,management,yes,tertiary,single,0
0,-1,360,unknown,aug,cellular,no,blue-collar,yes,secondary,married,0
0,-1,329,unknown,may,unknown,yes,management,no,tertiary,single,0
0,-1,654,unknown,may,unknown,yes,blue-collar,no,secondary,single,1
0,-1,199,unknown,jul,cellular,yes,management,no,tertiary,single,0
0,-1,167,unknown,jul,unknown,no,blue-collar,yes,unknown,divorced,0
0,-1,63,unknown,jul,cellular,yes,services,no,primary,single,0
0,-1,1431,unknown,jan,telephone,no,blue-collar,yes,primary,married,0
0,-1,111,unknown,feb,telephone,no,blue-collar,no,primary,married,0
0,-1,390,unknown,feb,cellular,yes,technician,yes,tertiary,married,0
0,-1,128,unknown,feb,cellular,no,blue-collar,no,primary,married,0
11,361,296,failure,may,cellular,yes,technician,yes,secondary,married,0
0,-1,386,unknown,may,cellular,no,blue-collar,no,primary,married,0
0,-1,605,unknown,jul,telephone,yes,blue-collar,no,secondary,married,0
0,-1,270,unknown,nov,cellular,yes,management,no,secondary,single,1
0,-1,37,unknown,nov,cellular,no,technician,no,tertiary,single,0
0,-1,102,unknown,aug,cellular,no,technician,no,secondary,single,0
0,-1,97,unknown,jul,cellular,no,housemaid,yes,secondary,married,0
0,-1,65,unknown,aug,cellular,no,management,no,tertiary,married,0
2,98,131,success,aug,cellular,no,management,no,tertiary,single,0
0,-1,60,unknown,jul,cellular,no,technician,yes,secondary,single,0
0,-1,148,unknown,nov,cellular,no,admin.,yes,secondary,divorced,0
0,-1,103,unknown,aug,cellular,no,management,no,tertiary,married,0
0,-1,301,unknown,jan,cellular,no,retired,no,primary,married,1
15,174,270,failure,aug,cellular,yes,management,no,tertiary,single,1
0,-1,200,unknown,oct,telephone,no,retired,no,tertiary,married,0
0,-1,310,unknown,nov,cellular,no,admin.,no,secondary,married,0
0,-1,108,unknown,may,unknown,yes,blue-collar,no,primary,married,0
2,176,127,other,nov,cellular,yes,blue-collar,no,secondary,married,0
0,-1,161,unknown,jul,cellular,no,retired,yes,primary,divorced,0
2,7,502,failure,may,cellular,yes,blue-collar,no,secondary,married,0
9,148,411,other,jul,telephone,no,self-employed,no,tertiary,married,1
0,-1,337,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
5,181,104,failure,may,cellular,yes,unemployed,no,tertiary,married,0
0,-1,139,unknown,jul,cellular,no,management,no,secondary,married,0
0,-1,114,unknown,apr,cellular,yes,admin.,no,secondary,married,0
1,86,300,success,apr,cellular,yes,management,no,tertiary,married,1
0,-1,117,unknown,mar,cellular,no,management,no,tertiary,married,0
0,-1,589,unknown,jan,cellular,no,admin.,no,unknown,married,1
0,-1,121,unknown,aug,cellular,no,management,no,secondary,single,0
0,-1,120,unknown,aug,cellular,no,technician,yes,secondary,single,0
0,-1,133,unknown,may,cellular,yes,blue-collar,yes,secondary,married,0
0,-1,58,unknown,jul,cellular,no,technician,no,secondary,single,0
0,-1,332,unknown,may,unknown,yes,blue-collar,no,unknown,married,0
0,-1,455,unknown,apr,telephone,no,student,no,secondary,single,0
0,-1,453,unknown,aug,cellular,no,blue-collar,no,primary,married,0
0,-1,46,unknown,aug,cellular,no,management,no,tertiary,married,0
0,-1,177,unknown,nov,cellular,no,admin.,no,secondary,married,0
0,-1,622,unknown,jun,unknown,no,blue-collar,yes,secondary,divorced,0
0,-1,358,unknown,apr,telephone,no,retired,no,secondary,married,0
0,-1,107,unknown,nov,cellular,no,management,no,tertiary,married,0
3,334,811,other,may,cellular,yes,services,no,secondary,single,0
0,-1,473,unknown,may,unknown,yes,management,no,tertiary,married,0
0,-1,919,unknown,jul,cellular,yes,technician,no,secondary,married,1
0,-1,154,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,160,unknown,jun,cellular,no,management,no,tertiary,married,0
4,178,138,success,jul,cellular,no,admin.,no,tertiary,married,1
0,-1,178,unknown,feb,cellular,no,services,no,secondary,divorced,0
0,-1,358,unknown,aug,cellular,no,entrepreneur,no,tertiary,divorced,0
2,309,294,failure,may,cellular,no,retired,yes,secondary,married,0
0,-1,220,unknown,jan,cellular,no,management,no,tertiary,divorced,0
0,-1,81,unknown,jul,cellular,no,blue-collar,no,primary,married,0
0,-1,28,unknown,nov,telephone,no,self-employed,no,tertiary,married,0
0,-1,86,unknown,nov,cellular,yes,management,no,secondary,divorced,0
0,-1,39,unknown,feb,cellular,no,unemployed,no,tertiary,single,0
2,91,106,failure,may,cellular,no,services,no,secondary,married,0
0,-1,106,unknown,jul,cellular,no,services,yes,secondary,single,0
0,-1,409,unknown,aug,cellular,no,technician,no,secondary,married,0
0,-1,398,unknown,jun,unknown,no,management,no,primary,married,0
0,-1,208,unknown,nov,telephone,no,retired,no,secondary,married,0
0,-1,204,unknown,nov,unknown,no,self-employed,no,secondary,married,1
0,-1,184,unknown,jun,unknown,yes,technician,no,tertiary,married,0
0,-1,3253,unknown,oct,telephone,yes,self-employed,yes,tertiary,single,1
0,-1,546,unknown,dec,cellular,no,retired,no,secondary,married,1
2,358,96,failure,may,cellular,yes,blue-collar,no,secondary,married,0
0,-1,220,unknown,jul,unknown,no,blue-collar,yes,primary,divorced,0
1,88,126,success,feb,cellular,no,blue-collar,no,tertiary,single,1
0,-1,141,unknown,may,unknown,yes,management,no,tertiary,married,0
0,-1,1816,unknown,nov,cellular,yes,management,no,tertiary,married,0
0,-1,133,unknown,aug,cellular,no,management,no,tertiary,married,0
0,-1,85,unknown,aug,cellular,no,management,no,tertiary,married,0
0,-1,152,unknown,jun,unknown,yes,services,no,secondary,single,0
0,-1,76,unknown,apr,cellular,no,admin.,no,secondary,single,0
0,-1,250,unknown,jun,unknown,no,self-employed,no,secondary,divorced,0
0,-1,120,unknown,may,unknown,yes,blue-collar,no,primary,married,0
0,-1,653,unknown,nov,cellular,yes,technician,no,tertiary,single,0
0,-1,280,unknown,may,unknown,yes,admin.,yes,secondary,married,0
0,-1,247,unknown,may,unknown,yes,management,no,secondary,married,0
1,191,391,failure,jan,cellular,yes,technician,yes,secondary,married,0
0,-1,149,unknown,may,cellular,yes,blue-collar,no,secondary,divorced,0
0,-1,100,unknown,aug,cellular,no,management,no,tertiary,married,0
0,-1,404,unknown,jul,cellular,no,entrepreneur,no,primary,married,0
1,175,779,failure,nov,cellular,yes,blue-collar,yes,primary,married,0
4,92,200,success,nov,cellular,yes,services,no,tertiary,married,1
0,-1,240,unknown,may,unknown,yes,management,no,tertiary,single,0
1,184,244,success,dec,cellular,no,technician,no,secondary,single,1
0,-1,119,unknown,jul,cellular,yes,technician,no,tertiary,single,0
0,-1,21,unknown,may,cellular,yes,services,yes,secondary,married,0
0,-1,717,unknown,may,unknown,yes,retired,yes,primary,married,0
0,-1,245,unknown,jul,cellular,yes,blue-collar,no,secondary,married,0
2,234,255,other,feb,cellular,no,management,no,tertiary,married,0
1,120,431,success,sep,telephone,no,admin.,no,secondary,married,0
0,-1,129,unknown,jul,cellular,yes,technician,yes,tertiary,married,0
0,-1,116,unknown,aug,cellular,no,services,no,secondary,married,0
3,148,542,success,oct,cellular,no,blue-collar,no,tertiary,single,1
0,-1,85,unknown,nov,cellular,yes,technician,no,secondary,married,0
0,-1,351,unknown,jul,cellular,no,blue-collar,yes,secondary,married,0
0,-1,64,unknown,jan,cellular,yes,technician,no,secondary,married,0
0,-1,798,unknown,may,cellular,yes,retired,no,tertiary,divorced,0
14,227,99,failure,feb,cellular,yes,admin.,no,secondary,single,0
0,-1,138,unknown,aug,cellular,no,technician,no,secondary,married,0
0,-1,72,unknown,jul,cellular,no,management,yes,tertiary,divorced,0
0,-1,176,unknown,aug,cellular,no,technician,no,secondary,married,0
0,-1,407,unknown,may,unknown,yes,blue-collar,no,secondary,single,0
0,-1,185,unknown,jun,unknown,yes,housemaid,yes,tertiary,married,0
0,-1,187,unknown,may,unknown,yes,technician,no,secondary,divorced,0
1,274,197,failure,feb,cellular,yes,admin.,no,secondary,divorced,0
1,365,16,failure,may,cellular,yes,blue-collar,no,primary,single,0
0,-1,24,unknown,aug,cellular,no,blue-collar,no,primary,married,0
0,-1,46,unknown,may,cellular,yes,services,yes,secondary,single,0
0,-1,324,unknown,jul,cellular,no,services,no,secondary,divorced,0
0,-1,114,unknown,aug,cellular,no,management,no,tertiary,single,0
0,-1,208,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,559,unknown,jun,unknown,no,blue-collar,no,tertiary,single,0
0,-1,202,unknown,may,cellular,yes,blue-collar,no,primary,single,0
0,-1,440,unknown,feb,cellular,yes,technician,no,tertiary,married,0
0,-1,92,unknown,aug,cellular,no,management,no,tertiary,single,0
0,-1,771,unknown,jan,cellular,no,technician,no,secondary,single,1
0,-1,145,unknown,may,unknown,yes,blue-collar,no,secondary,married,0
0,-1,412,unknown,aug,cellular,no,entrepreneur,no,tertiary,married,1
0,-1,263,unknown,may,unknown,yes,admin.,yes,secondary,married,0
0,-1,185,unknown,jun,unknown,yes,admin.,yes,secondary,divorced,0
2,200,87,failure,oct,cellular,no,admin.,no,secondary,married,0
0,-1,73,unknown,may,cellular,yes,blue-collar,no,primary,married,0
0,-1,98,unknown,oct,cellular,yes,admin.,yes,secondary,married,0
0,-1,132,unknown,feb,cellular,no,admin.,no,secondary,divorced,0
0,-1,99,unknown,jul,telephone,no,unemployed,no,unknown,single,0
0,-1,169,unknown,jul,cellular,no,entrepreneur,no,tertiary,married,0
0,-1,140,unknown,aug,cellular,no,technician,no,secondary,married,0
0,-1,254,unknown,jul,cellular,yes,management,no,tertiary,married,0
0,-1,97,unknown,may,unknown,yes,management,no,tertiary,single,0
0,-1,46,unknown,nov,cellular,no,technician,no,secondary,divorced,0
0,-1,59,unknown,nov,cellular,yes,services,yes,secondary,married,0
1,388,131,failure,jun,cellular,no,unemployed,no,secondary,married,0
0,-1,49,unknown,jun,unknown,no,services,yes,secondary,married,0
0,-1,484,unknown,may,unknown,yes,technician,no,secondary,single,0
0,-1,462,unknown,jul,cellular,yes,management,no,tertiary,single,0
0,-1,71,unknown,jul,cellular,yes,unemployed,no,secondary,married,0
0,-1,307,unknown,jul,cellular,no,services,no,secondary,married,0
12,169,100,other,may,cellular,yes,entrepreneur,no,tertiary,single,0
0,-1,139,unknown,nov,cellular,yes,blue-collar,yes,primary,married,0
0,-1,135,unknown,jul,cellular,no,blue-collar,no,primary,married,0
0,-1,305,unknown,may,cellular,yes,management,no,secondary,married,0
0,-1,88,unknown,may,unknown,yes,management,no,tertiary,single,0
0,-1,285,unknown,may,unknown,yes,management,no,secondary,married,0
0,-1,739,unknown,aug,cellular,no,technician,no,tertiary,married,1
0,-1,168,unknown,may,telephone,yes,services,yes,secondary,single,0
0,-1,412,unknown,may,unknown,yes,management,no,tertiary,divorced,0
0,-1,246,unknown,jul,cellular,no,technician,no,tertiary,single,0
2,74,344,failure,apr,cellular,yes,admin.,no,secondary,single,1
0,-1,131,unknown,may,unknown,yes,unknown,no,unknown,single,0
0,-1,92,unknown,jul,cellular,yes,technician,no,secondary,married,0
0,-1,106,unknown,jul,cellular,no,technician,no,secondary,married,0
3,328,101,failure,apr,cellular,yes,management,no,secondary,single,0
0,-1,357,unknown,nov,cellular,no,management,no,secondary,married,0
0,-1,103,unknown,may,unknown,yes,self-employed,no,tertiary,single,0
1,116,597,other,nov,cellular,no,admin.,yes,secondary,married,0
0,-1,112,unknown,may,unknown,no,technician,no,secondary,married,0
